Year,AnnÈe,ISO,Jurisdiction,Juridiction,Fire size class,Classe de superficie ‡ l'extinction ,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de donnÈes
1993,1993,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",57,a,57,a
1994,1994,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",291.5,a,291.5,a
1994,1994,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",1055,a,1055,a
1994,1994,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",3935.7,a,3935.7,a
1994,1994,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",7265.3,a,7265.3,a
1994,1994,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,17032.2,a,17032.2,a
1994,1994,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",175.6,a,175.6,a
1995,1995,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",148.9,a,148.9,a
1995,1995,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",789.3,a,789.3,a
1995,1995,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,27616,a,27616,a
1995,1995,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",1280.5,a,1280.5,a
1995,1995,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",2406.9,a,2406.9,a
1995,1995,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,15787.3,a,15787.3,a
1995,1995,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",51.1,a,51.1,a
1996,1996,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",105.4,a,105.4,a
1996,1996,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",426.1,a,426.1,a
1996,1996,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",994.6,a,994.6,a
1996,1996,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",4771,a,4771,a
1996,1996,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,14325,a,14325,a
1996,1996,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",47,a,47,a
1997,1997,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",88,a,88,a
1997,1997,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",396.5,a,396.5,a
1997,1997,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",609,a,609,a
1997,1997,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",779,a,779,a
1997,1997,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,1054,a,1054,a
1997,1997,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",41.3,a,41.3,a
1998,1998,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",241.73,a,241.73,a
1998,1998,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",1137.8,a,1137.8,a
1998,1998,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,25241,a,25241,a
1998,1998,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",3284.3,a,3284.3,a
1998,1998,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",13707.3,a,13707.3,a
1998,1998,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,32855.2,a,32855.2,a
1998,1998,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",100.014,a,100.014,a
1999,1999,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",108.7,a,108.7,a
1999,1999,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",544.43,a,544.43,a
1999,1999,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2364.6,a,2364.6,a
1999,1999,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",4231.9,a,4231.9,a
1999,1999,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,4266,a,4266,a
1999,1999,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",39.78,a,39.78,a
2000,2000,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",128.93,a,128.93,a
2000,2000,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",710.05,a,710.05,a
2000,2000,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2138,a,2138,a
2000,2000,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",4054.6,a,4054.6,a
2000,2000,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,10477.6,a,10477.6,a
2000,2000,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",42.832,a,42.832,a
2001,2001,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",134.17,a,134.17,a
2001,2001,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",686.85,a,686.85,a
2001,2001,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",1053.9,a,1053.9,a
2001,2001,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",3383,a,3383,a
2001,2001,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,4542,a,4542,a
2001,2001,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",27.029,a,27.029,a
2002,2002,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",179.58,a,179.58,a
2002,2002,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",829.63,a,829.63,a
2002,2002,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",1824.4,a,1824.4,a
2002,2002,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",2364.18,a,2364.18,a
2002,2002,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,3343,a,3343,a
2002,2002,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",29.77,a,29.77,a
2003,2003,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",221.61,a,221.61,a
2003,2003,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",901.917,a,901.917,a
2003,2003,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,136735.7,a,136735.7,a
2003,2003,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",4518.4,a,4518.4,a
2003,2003,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",20909.82,a,20909.82,a
2003,2003,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,101582.3,a,101582.3,a
2003,2003,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",43.815,a,43.815,a
2004,2004,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",229.74,a,229.74,a
2004,2004,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",870.23,a,870.23,a
2004,2004,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,122332,a,122332,a
2004,2004,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",4028.46,a,4028.46,a
2004,2004,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",17071.5,a,17071.5,a
2004,2004,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,75720,a,75720,a
2004,2004,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",35.547,a,35.547,a
2005,2005,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",94.84,a,94.84,a
2005,2005,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",424.45,a,424.45,a
2005,2005,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,12371,a,12371,a
2005,2005,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",1692.5,a,1692.5,a
2005,2005,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",5498.5,a,5498.5,a
2005,2005,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,14844,a,14844,a
2005,2005,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",16.776,a,16.776,a
2006,2006,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",191.47,a,191.47,a
2006,2006,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",922.65,a,922.65,a
2006,2006,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,45111.5,a,45111.5,a
2006,2006,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",4270,a,4270,a
2006,2006,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",19301.1,a,19301.1,a
2006,2006,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,69311.6,a,69311.6,a
2006,2006,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",42.472,a,42.472,a
2007,2007,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",135.8,a,135.8,a
2007,2007,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",457.41,a,457.41,a
2007,2007,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",1934.4,a,1934.4,a
2007,2007,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",4916.4,a,4916.4,a
2007,2007,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,22009,a,22009,a
2007,2007,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",32.494,a,32.494,a
2008,2008,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",157.107,a,157.107,a
2008,2008,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",591.71,a,591.71,a
2008,2008,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2426.6,a,2426.6,a
2008,2008,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",3490.2,a,3490.2,a
2008,2008,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,6648,a,6648,a
2008,2008,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",33.671,a,33.671,a
2009,2009,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",242.093,a,242.093,a
2009,2009,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",889.77,a,889.77,a
2009,2009,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,110678,a,110678,a
2009,2009,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",6120.46,a,6120.46,a
2009,2009,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",29299.07,a,29299.07,a
2009,2009,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,100067.5,a,100067.5,a
2009,2009,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",46.575,a,46.575,a
2010,2010,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",139.44,a,139.44,a
2010,2010,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",813.49,a,813.49,a
2010,2010,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,206914.7,a,206914.7,a
2010,2010,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",3251.79,a,3251.79,a
2010,2010,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",14180.5,a,14180.5,a
2010,2010,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,111844.9,a,111844.9,a
2010,2010,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",22.378,a,22.378,a
2011,2011,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",61.09,a,61.09,a
2011,2011,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",302.9,a,302.9,a
2011,2011,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,11000,a,11000,a
2011,2011,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",710.4,a,710.4,a
2011,2011,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",480,a,480,a
2011,2011,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",8.495,a,8.495,a
2012,2012,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",143.894,a,143.894,a
2012,2012,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",728.76,a,728.76,a
2012,2012,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,37048.1,a,37048.1,a
2012,2012,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2514.53,a,2514.53,a
2012,2012,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",8520.8,a,8520.8,a
2012,2012,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,53139.2,a,53139.2,a
2012,2012,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",21.373,a,21.373,a
2013,2013,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",149.787,a,149.787,a
2013,2013,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",746.96,a,746.96,a
2013,2013,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2935.4,a,2935.4,a
2013,2013,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",4015.3,a,4015.3,a
2013,2013,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,10429.6,a,10429.6,a
2013,2013,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",26.052,a,26.052,a
2014,2014,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",126.277,a,126.277,a
2014,2014,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",695.69,a,695.69,a
2014,2014,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,175698.8,a,175698.8,a
2014,2014,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2732.5,a,2732.5,a
2014,2014,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",10125.3,a,10125.3,a
2014,2014,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,46427.51,a,46427.51,a
2014,2014,BC,British Columbia,Colombie-Britannique,Over 100 000,Over 100 000,133100,a,133100,a
2014,2014,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",20.109,a,20.109,a
2015,2015,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",163.325,a,163.325,a
2015,2015,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",735.92,a,735.92,a
2015,2015,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,163064.2,a,163064.2,a
2015,2015,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2974.1,a,2974.1,a
2015,2015,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",17505.47,a,17505.47,a
2015,2015,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,96395.8,a,96395.8,a
2015,2015,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",25.446,a,25.446,a
2016,2016,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",96.307,a,96.307,a
2016,2016,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",383.11,a,383.11,a
2016,2016,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,78439,a,78439,a
2016,2016,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2346.34,a,2346.34,a
2016,2016,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",8773.8,a,8773.8,a
2016,2016,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,10323,a,10323,a
2016,2016,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",16.074,a,16.074,a
2017,2017,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",125.326,a,125.326,a
2017,2017,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",559.89,a,559.89,a
2017,2017,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,139218.5,a,139218.5,a
2017,2017,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",3244.24,a,3244.24,a
2017,2017,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",14906.29,a,14906.29,a
2017,2017,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,105892.6,a,105892.6,a
2017,2017,BC,British Columbia,Colombie-Britannique,Over 100 000,Over 100 000,952175,a,952175,a
2017,2017,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",17.362,a,17.362,a
2018,2018,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",171.443,a,171.443,a
2018,2018,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",1000.72,a,1000.72,a
2018,2018,BC,British Columbia,Colombie-Britannique,10 000 - 100 000 ha,10 000 - 100 000 ha,736723.49,a,736723.49,a
2018,2018,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",7291.928,a,7291.928,a
2018,2018,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",48626.62,a,48626.62,a
2018,2018,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,181394.96,a,181394.96,a
2018,2018,BC,British Columbia,Colombie-Britannique,Over 100 000,Over 100 000,378769,a,378769,a
2018,2018,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",23.818,a,23.818,a
2019,2019,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",70.506,a,70.506,a
2019,2019,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",448.5,a,448.5,a
2019,2019,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",1151.14,a,1151.14,a
2019,2019,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",3859.32,a,3859.32,a
2019,2019,BC,British Columbia,Colombie-Britannique,1000 - 10 000 ha,1000 - 10 000 ha,15966,a,15966,a
2019,2019,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",11.058,a,11.058,a
2020,2020,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",4.65,a,4.65,a
2020,2020,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",16.8,a,16.8,a
2020,2020,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",66,a,66,a
2020,2020,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",0.106,a,0.106,a
1990,1990,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",104.9,a,104.9,a
1990,1990,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",527.3,a,527.3,a
1990,1990,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",1825.1,a,1825.1,a
1990,1990,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",5432.9,a,5432.9,a
1990,1990,MB,Manitoba,Manitoba,1000 - 10 000 ha,1000 - 10 000 ha,8238.3,a,8238.3,a
1990,1990,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",16.5,a,16.5,a
1991,1991,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",111.5,a,111.5,a
1991,1991,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",545.6,a,545.6,a
1991,1991,MB,Manitoba,Manitoba,10 000 - 100 000 ha,10 000 - 100 000 ha,91455,a,91455,a
1991,1991,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",3339.2,a,3339.2,a
1991,1991,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",12449,a,12449,a
1991,1991,MB,Manitoba,Manitoba,1000 - 10 000 ha,1000 - 10 000 ha,43067.3,a,43067.3,a
1991,1991,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",18.1,a,18.1,a
1992,1992,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",47.2,a,47.2,a
1992,1992,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",304.9,a,304.9,a
1992,1992,MB,Manitoba,Manitoba,10 000 - 100 000 ha,10 000 - 100 000 ha,270806,a,270806,a
1992,1992,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",1420.7,a,1420.7,a
1992,1992,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",5560,a,5560,a
1992,1992,MB,Manitoba,Manitoba,1000 - 10 000 ha,1000 - 10 000 ha,30369.3,a,30369.3,a
1992,1992,MB,Manitoba,Manitoba,Over 100 000,Over 100 000,125260,a,125260,a
1992,1992,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",5.7,a,5.7,a
1993,1993,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",38,a,38,a
1993,1993,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",240.1,a,240.1,a
1993,1993,MB,Manitoba,Manitoba,10 000 - 100 000 ha,10 000 - 100 000 ha,52229,a,52229,a
1993,1993,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",1155,a,1155,a
1993,1993,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",5145.8,a,5145.8,a
1993,1993,MB,Manitoba,Manitoba,1000 - 10 000 ha,1000 - 10 000 ha,8461,a,8461,a
1993,1993,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",5.5,a,5.5,a
1994,1994,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",111.7,a,111.7,a
1994,1994,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",482,a,482,a
1994,1994,MB,Manitoba,Manitoba,10 000 - 100 000 ha,10 000 - 100 000 ha,630365,a,630365,a
1994,1994,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",2779,a,2779,a
1994,1994,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",16234,a,16234,a
1994,1994,MB,Manitoba,Manitoba,1000 - 10 000 ha,1000 - 10 000 ha,88419,a,88419,a
1994,1994,MB,Manitoba,Manitoba,Over 100 000,Over 100 000,690386,a,690386,a
1994,1994,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",9,a,9,a
1995,1995,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",125.7,a,125.7,a
1995,1995,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",402,a,402,a
1995,1995,MB,Manitoba,Manitoba,10 000 - 100 000 ha,10 000 - 100 000 ha,746848,a,746848,a
1995,1995,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",3081.7,a,3081.7,a
1995,1995,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",11844.3,a,11844.3,a
1995,1995,MB,Manitoba,Manitoba,1000 - 10 000 ha,1000 - 10 000 ha,126921.3,a,126921.3,a
1995,1995,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",14.2,a,14.2,a
1996,1996,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",57.8,a,57.8,a
1996,1996,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",385.5,a,385.5,a
1996,1996,MB,Manitoba,Manitoba,10 000 - 100 000 ha,10 000 - 100 000 ha,42167,a,42167,a
1996,1996,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",2108.3,a,2108.3,a
1996,1996,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",9318.3,a,9318.3,a
